image_id,class,bbox,width,height,area
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(659, 852, 740, 947)",81,95,7695
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(744, 608, 812, 663)",68,55,3740
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(686, 561, 735, 619)",49,58,2842
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(853, 633, 931, 740)",78,107,8346
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1128, 663, 1185, 732)",57,69,3933
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1243, 737, 1288, 789)",45,52,2340
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1225, 797, 1285, 850)",60,53,3180
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1190, 865, 1239, 915)",49,50,2450
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1678, 952, 1757, 1033)",79,81,6399
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1764, 1003, 1863, 1072)",99,69,6831
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1444, 1175, 1515, 1254)",71,79,5609
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1764, 1100, 1856, 1175)",92,75,6900
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1720, 1184, 1800, 1255)",80,71,5680
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1680, 1280, 1766, 1349)",86,69,5934
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(835, 1380, 907, 1459)",72,79,5688
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(771, 1448, 837, 1530)",66,82,5412
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(618, 1411, 743, 1545)",125,134,16750
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(477, 1312, 609, 1480)",132,168,22176
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(213, 1184, 334, 1332)",121,148,17908
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(70, 1113, 199, 1265)",129,152,19608
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(197, 1499, 311, 1621)",114,122,13908
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(340, 1568, 447, 1708)",107,140,14980
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(41, 1636, 131, 1703)",90,67,6030
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(2106, 1203, 2169, 1292)",63,89,5607
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(2203, 1235, 2278, 1323)",75,88,6600
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(2270, 1305, 2355, 1388)",85,83,7055
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(2310, 1408, 2393, 1477)",83,69,5727
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(2358, 1486, 2446, 1567)",88,81,7128
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(2408, 1722, 2477, 1806)",69,84,5796
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(2272, 1755, 2345, 1836)",73,81,5913
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(2203, 1870, 2291, 1941)",88,71,6248
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(2179, 1725, 2251, 1804)",72,79,5688
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1831, 1900, 1904, 1983)",73,83,6059
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1925, 1950, 2000, 2028)",75,78,5850
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(2015, 1991, 2097, 2078)",82,87,7134
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(2079, 2212, 2134, 2275)",55,63,3465
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1992, 2274, 2056, 2349)",64,75,4800
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1901, 2236, 1970, 2316)",69,80,5520
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1807, 2170, 1893, 2279)",86,109,9374
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Truncated_airplane,"(1813, 2502, 1894, 2556)",81,54,4374
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1744, 2472, 1803, 2555)",59,83,4897
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(1018, 2304, 1150, 2446)",132,142,18744
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(858, 2455, 1007, 2557)",149,102,15198
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Airplane,"(575, 2490, 660, 2555)",85,65,5525
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Truncated_airplane,"(0, 1038, 60, 1182)",60,144,8640
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Truncated_airplane,"(1, 1337, 46, 1481)",45,144,6480
3e321b8a-9504-45aa-82b4-16158e28e290.jpg,Truncated_airplane,"(141, 2457, 305, 2555)",164,98,16072
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(117, 572, 287, 783)",170,211,35870
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(303, 518, 449, 708)",146,190,27740
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(878, 698, 988, 786)",110,88,9680
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(928, 545, 1073, 670)",145,125,18125
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(995, 411, 1104, 500)",109,89,9701
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(1075, 283, 1193, 382)",118,99,11682
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(1215, 198, 1341, 298)",126,100,12600
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(1372, 300, 1467, 393)",95,93,8835
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(1424, 504, 1522, 588)",98,84,8232
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(961, 912, 1105, 1072)",144,160,23040
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(1131, 1143, 1311, 1293)",180,150,27000
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(1187, 981, 1291, 1068)",104,87,9048
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(1538, 980, 1721, 1149)",183,169,30927
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(1900, 669, 2049, 823)",149,154,22946
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(2084, 755, 2194, 897)",110,142,15620
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(2248, 807, 2328, 909)",80,102,8160
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(2237, 441, 2360, 576)",123,135,16605
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(1933, 294, 2007, 383)",74,89,6586
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(521, 877, 628, 959)",107,82,8774
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(450, 1024, 557, 1111)",107,87,9309
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(332, 1149, 488, 1297)",156,148,23088
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(299, 1327, 407, 1418)",108,91,9828
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(125, 1492, 215, 1599)",90,107,9630
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(24, 1545, 97, 1646)",73,101,7373
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(664, 601, 756, 677)",92,76,6992
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(1244, 847, 1358, 929)",114,82,9348
7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,Airplane,"(662, 1114, 834, 1261)",172,147,25284
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(397, 1694, 491, 1813)",94,119,11186
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(505, 1664, 590, 1773)",85,109,9265
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(610, 1616, 680, 1709)",70,93,6510
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(310, 1407, 397, 1500)",87,93,8091
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(2066, 12, 2137, 76)",71,64,4544
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(1963, 199, 2072, 304)",109,105,11445
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(2423, 378, 2489, 445)",66,67,4422
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(1978, 477, 2033, 559)",55,82,4510
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(1885, 441, 1950, 526)",65,85,5525
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(744, 821, 819, 877)",75,56,4200
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(1435, 2291, 1563, 2397)",128,106,13568
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(1155, 2091, 1279, 2195)",124,104,12896
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(237, 1618, 326, 1680)",89,62,5518
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(593, 1025, 716, 1133)",123,108,13284
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(457, 1073, 524, 1147)",67,74,4958
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(500, 1252, 624, 1351)",124,99,12276
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(411, 1338, 507, 1445)",96,107,10272
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(1778, 701, 1835, 753)",57,52,2964
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(2094, 1137, 2166, 1202)",72,65,4680
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(2100, 1250, 2169, 1304)",69,54,3726
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(1857, 1175, 1930, 1242)",73,67,4891
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(1729, 1658, 1800, 1725)",71,67,4757
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(1560, 1142, 1678, 1243)",118,101,11918
ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,Airplane,"(1427, 1472, 1490, 1530)",63,58,3654
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(751, 206, 790, 268)",39,62,2418
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(533, 223, 579, 284)",46,61,2806
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(382, 325, 444, 368)",62,43,2666
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(811, 284, 887, 341)",76,57,4332
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(1056, 334, 1111, 409)",55,75,4125
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(858, 367, 902, 431)",44,64,2816
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(779, 381, 836, 449)",57,68,3876
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(713, 395, 768, 464)",55,69,3795
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(654, 425, 715, 492)",61,67,4087
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(1691, 388, 1771, 481)",80,93,7440
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(1780, 415, 1857, 482)",77,67,5159
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2415, 629, 2477, 718)",62,89,5518
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(157, 1466, 239, 1519)",82,53,4346
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(286, 1648, 348, 1701)",62,53,3286
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(347, 1697, 409, 1754)",62,57,3534
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(959, 1782, 1046, 1835)",87,53,4611
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(1623, 1711, 1693, 1790)",70,79,5530
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(1717, 1709, 1783, 1788)",66,79,5214
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(1792, 1689, 1872, 1781)",80,92,7360
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(954, 1691, 1016, 1762)",62,71,4402
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(502, 418, 543, 493)",41,75,3075
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(447, 419, 488, 480)",41,61,2501
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(391, 413, 437, 470)",46,57,2622
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(248, 468, 308, 514)",60,46,2760
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(225, 518, 305, 562)",80,44,3520
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(352, 582, 419, 630)",67,48,3216
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(456, 595, 520, 637)",64,42,2688
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(440, 663, 498, 709)",58,46,2668
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(221, 831, 272, 910)",51,79,4029
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(354, 874, 424, 927)",70,53,3710
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(327, 1005, 391, 1054)",64,49,3136
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(298, 1069, 365, 1119)",67,50,3350
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(309, 1137, 383, 1188)",74,51,3774
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(352, 1181, 410, 1245)",58,64,3712
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(516, 1534, 581, 1596)",65,62,4030
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(629, 1601, 687, 1673)",58,72,4176
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(682, 1657, 741, 1719)",59,62,3658
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(742, 1668, 799, 1743)",57,75,4275
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(808, 1659, 863, 1727)",55,68,3740
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(879, 1660, 937, 1747)",58,87,5046
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(1954, 388, 2053, 502)",99,114,11286
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2047, 450, 2136, 540)",89,90,8010
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2110, 518, 2186, 591)",76,73,5548
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2177, 576, 2256, 658)",79,82,6478
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2261, 702, 2371, 782)",110,80,8800
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2288, 789, 2389, 865)",101,76,7676
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2311, 869, 2417, 940)",106,71,7526
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2315, 947, 2438, 1051)",123,104,12792
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2324, 1060, 2435, 1142)",111,82,9102
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2335, 1149, 2428, 1217)",93,68,6324
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2247, 1344, 2351, 1419)",104,75,7800
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2229, 1439, 2326, 1521)",97,82,7954
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2191, 1518, 2288, 1604)",97,86,8342
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2152, 1587, 2225, 1674)",73,87,6351
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2068, 1632, 2137, 1718)",69,86,5934
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(1989, 1689, 2057, 1773)",68,84,5712
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(1886, 1693, 1961, 1791)",75,98,7350
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(945, 1896, 1029, 1960)",84,64,5376
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(992, 1997, 1060, 2099)",68,102,6936
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(479, 2031, 615, 2163)",136,132,17952
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(280, 2436, 419, 2550)",139,114,15846
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2234, 2020, 2303, 2122)",69,102,7038
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2379, 2215, 2456, 2290)",77,75,5775
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2324, 2344, 2425, 2417)",101,73,7373
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2075, 2047, 2148, 2143)",73,96,7008
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(2013, 1981, 2070, 2073)",57,92,5244
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(1916, 1974, 1990, 2070)",74,96,7104
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(1832, 1952, 1897, 2054)",65,102,6630
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(1728, 1936, 1806, 2032)",78,96,7488
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Airplane,"(1627, 1929, 1698, 2036)",71,107,7597
56e2d3d3-6b16-401f-a300-847272373df5.jpg,Truncated_airplane,"(2317, 2513, 2401, 2557)",84,44,3696
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(158, 216, 226, 303)",68,87,5916
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(288, 540, 380, 608)",92,68,6256
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(1032, 592, 1081, 665)",49,73,3577
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(965, 641, 1004, 697)",39,56,2184
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(1641, 723, 1687, 797)",46,74,3404
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(1714, 709, 1779, 791)",65,82,5330
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(1795, 694, 1866, 780)",71,86,6106
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(1886, 713, 1941, 783)",55,70,3850
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2329, 84, 2415, 162)",86,78,6708
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2380, 174, 2468, 243)",88,69,6072
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2325, 328, 2405, 388)",80,60,4800
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2259, 411, 2344, 476)",85,65,5525
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2228, 490, 2294, 556)",66,66,4356
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2151, 539, 2220, 612)",69,73,5037
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2052, 680, 2111, 760)",59,80,4720
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(1960, 683, 2026, 771)",66,88,5808
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2168, 761, 2246, 860)",78,99,7722
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2322, 717, 2383, 793)",61,76,4636
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2375, 1071, 2445, 1137)",70,66,4620
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2473, 1210, 2529, 1271)",56,61,3416
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2277, 1361, 2353, 1423)",76,62,4712
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2297, 1455, 2373, 1519)",76,64,4864
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2306, 1553, 2389, 1626)",83,73,6059
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2299, 1667, 2365, 1724)",66,57,3762
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2461, 2023, 2510, 2092)",49,69,3381
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2409, 2101, 2484, 2172)",75,71,5325
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2316, 2251, 2381, 2312)",65,61,3965
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2264, 2324, 2355, 2397)",91,73,6643
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2402, 2405, 2471, 2476)",69,71,4899
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2063, 2215, 2133, 2303)",70,88,6160
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(2228, 2025, 2289, 2083)",61,58,3538
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(1924, 2315, 1962, 2385)",38,70,2660
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(1837, 2334, 1878, 2397)",41,63,2583
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Airplane,"(1610, 2345, 1659, 2405)",49,60,2940
4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,Truncated_airplane,"(0, 324, 41, 422)",41,98,4018
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(146, 658, 305, 804)",159,146,23214
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(541, 675, 623, 753)",82,78,6396
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(448, 790, 598, 923)",150,133,19950
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(397, 930, 528, 1059)",131,129,16899
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(399, 1094, 480, 1170)",81,76,6156
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(641, 1078, 797, 1209)",156,131,20436
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(791, 795, 945, 918)",154,123,18942
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(860, 660, 1011, 783)",151,123,18573
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(1003, 583, 1078, 679)",75,96,7200
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(1022, 789, 1149, 960)",127,171,21717
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(1281, 808, 1356, 886)",75,78,5850
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(1243, 1012, 1302, 1086)",59,74,4366
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(1320, 1051, 1393, 1117)",73,66,4818
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(1066, 1172, 1142, 1239)",76,67,5092
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(1701, 1363, 1782, 1462)",81,99,8019
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(2001, 2194, 2124, 2306)",123,112,13776
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(2266, 2194, 2361, 2318)",95,124,11780
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(1786, 2441, 1851, 2520)",65,79,5135
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(2109, 630, 2165, 705)",56,75,4200
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(2209, 779, 2268, 850)",59,71,4189
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(2087, 1006, 2153, 1072)",66,66,4356
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(1827, 401, 1889, 472)",62,71,4402
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(2095, 344, 2186, 424)",91,80,7280
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(2137, 153, 2231, 233)",94,80,7520
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(1832, 118, 1892, 180)",60,62,3720
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Truncated_airplane,"(2277, 0, 2354, 46)",77,46,3542
ac77b86a-4198-4d40-900e-a95e520b2ac7.jpg,Airplane,"(1368, 661, 1455, 732)",87,71,6177
27cd32ba-c86a-419f-b544-601dd67c5d36.jpg,Airplane,"(1165, 161, 1278, 289)",113,128,14464
27cd32ba-c86a-419f-b544-601dd67c5d36.jpg,Airplane,"(808, 106, 931, 206)",123,100,12300
27cd32ba-c86a-419f-b544-601dd67c5d36.jpg,Airplane,"(1204, 305, 1383, 437)",179,132,23628
27cd32ba-c86a-419f-b544-601dd67c5d36.jpg,Airplane,"(1226, 459, 1358, 619)",132,160,21120
27cd32ba-c86a-419f-b544-601dd67c5d36.jpg,Airplane,"(1100, 550, 1223, 693)",123,143,17589
27cd32ba-c86a-419f-b544-601dd67c5d36.jpg,Airplane,"(974, 632, 1082, 766)",108,134,14472
27cd32ba-c86a-419f-b544-601dd67c5d36.jpg,Airplane,"(840, 710, 952, 840)",112,130,14560
27cd32ba-c86a-419f-b544-601dd67c5d36.jpg,Airplane,"(551, 889, 668, 1014)",117,125,14625
27cd32ba-c86a-419f-b544-601dd67c5d36.jpg,Airplane,"(439, 985, 537, 1090)",98,105,10290
27cd32ba-c86a-419f-b544-601dd67c5d36.jpg,Airplane,"(1185, 1123, 1324, 1255)",139,132,18348
